created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,protected,followers_count,friends_count,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,coordinates,listed_count,verified,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,bounding_box,country,country_code,full_name,tweet_place_id,place_name,place_type,place_url,user_created_at,description,user_id,user_id_str,location,name,screen_name,hashtags,user_mentions_name,user_mentions_screen_name
Wed Mar 25 20:14:36 +0000 2020,1242907758703177729,1242907758703177729,@CarlosAbelGM @karenolveramu @andymontemayorr AMLO beso en Facebook,False,Twitter for Android,1242866926826573825,1242866926826573825,131935859,131935859,CarlosAbelGM,False,772,2281,13688,,,True,False,12677,es,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1213149658513461248/x3e8NFIt_normal.jpg,https://pbs.twimg.com/profile_images/1213149658513461248/x3e8NFIt_normal.jpg,https://pbs.twimg.com/profile_banners/49790985/1402541251,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,,,7,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-98.289206, 18.83765], [-98.019327, 18.83765], [-98.019327, 19.226809], [-98.289206, 19.226809]]]}",Mexico,MX,"Puebla, México",0ac8a42f23e8f736,Puebla,city,https://api.twitter.com/1.1/geo/id/0ac8a42f23e8f736.json,Mon Jun 22 22:31:20 +0000 2009,Sólo aquí tuiteando.,49790985,49790985,México,Javier Martínez,javierms,,"Carlos Abel G.,❀ karen olvera ❀,𝔞𝔫𝔡𝔶, 𝔱𝔥𝔢 𝔠𝔯𝔢𝔞𝔱𝔬𝔯🕊","CarlosAbelGM,karenolveramu,andymontemayorr"
Wed Mar 25 20:14:12 +0000 2020,1242907659772166144,1242907659772166144,"@ExplicoLo @arnemx Si se entera @amlo lo señalará como Faraón, mejor que @lopezobrador_ no se entere.",False,Twitter for Android,1242898504508493824,1242898504508493824,1083852385498337282,1083852385498337282,ExplicoLo,False,356,1512,8795,,,True,False,12632,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1058462045966864384/5M6JUT4V_normal.jpg,https://pbs.twimg.com/profile_images/1058462045966864384/5M6JUT4V_normal.jpg,,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,,,2,False,,False,1,5,False,False,,"{'type': 'Polygon', 'coordinates': [[[-101.312366, 20.4367081], [-101.027978, 20.4367081], [-101.027978, 20.8665161], [-101.312366, 20.8665161]]]}",Mexico,MX,"Salamanca, Guanajuato",824a305dcc9ef250,Salamanca,city,https://api.twitter.com/1.1/geo/id/824a305dcc9ef250.json,Tue Jan 20 06:20:34 +0000 2015,50/100 Ambientalista. Me gusta el olor a mango. Caminar. Voley Bol. Atlas. Movilidad. El transporte público es la tarjeta de presentación de cualquier ciudad.,2990792389,2990792389,,Doctor Simi 2020,DoctorSimi_8,,"Fernando,Arne aus den Ruthen,peje,Andrés Manuel","ExplicoLo,arnemx,amlo,lopezobrador_"
Wed Mar 25 20:11:33 +0000 2020,1242906992538075138,1242906992538075138,"@isabellaguirre @arnemx Eso fue antes o después de que le comprara propiedades a Miguel de la Madrid.

Uy! Si lo ve… https://t.co/myaiCRvO8l",True,Twitter for Android,1242897785902354437,1242897785902354437,2383295402,2383295402,isabellaguirre,False,356,1512,8795,,,True,False,12632,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1058462045966864384/5M6JUT4V_normal.jpg,https://pbs.twimg.com/profile_images/1058462045966864384/5M6JUT4V_normal.jpg,,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,,,2,False,,False,0,10,False,False,,"{'type': 'Polygon', 'coordinates': [[[-101.312366, 20.4367081], [-101.027978, 20.4367081], [-101.027978, 20.8665161], [-101.312366, 20.8665161]]]}",Mexico,MX,"Salamanca, Guanajuato",824a305dcc9ef250,Salamanca,city,https://api.twitter.com/1.1/geo/id/824a305dcc9ef250.json,Tue Jan 20 06:20:34 +0000 2015,50/100 Ambientalista. Me gusta el olor a mango. Caminar. Voley Bol. Atlas. Movilidad. El transporte público es la tarjeta de presentación de cualquier ciudad.,2990792389,2990792389,,Doctor Simi 2020,DoctorSimi_8,,"ⒾⓈⒶⒷⒺⓁⓁⒶ,Arne aus den Ruthen","isabellaguirre,arnemx"
Wed Mar 25 20:08:51 +0000 2020,1242906310586269699,1242906310586269699,"Noticias: México entra a la fase 2 del #COVID19
AMLO y sus amuletos: https://t.co/VsOtoL545L",False,Twitter for Android,,,,,,False,13,91,325,,,True,False,310,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1229927459484848129/0l6L98no_normal.jpg,https://pbs.twimg.com/profile_images/1229927459484848129/0l6L98no_normal.jpg,https://pbs.twimg.com/profile_banners/1229927111563108352/1582078896,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-97.946585, 25.0478422], [-97.1481989, 25.0478422], [-97.1481989, 26.070144], [-97.946585, 26.070144]]]}",Mexico,MX,"Matamoros, Tamaulipas",3309acacf870f6f5,Matamoros,city,https://api.twitter.com/1.1/geo/id/3309acacf870f6f5.json,Wed Feb 19 00:34:24 +0000 2020,"Amateur human.
#Patriot",1229927111563108352,1229927111563108352,"Tamaulipas, México",Leonardo,_Vlelar,COVID19,,
Wed Mar 25 20:05:12 +0000 2020,1242905391794737152,1242905391794737152,Los gobernadores rebeldes: estados disputan a AMLO la agenda del coronavirus https://t.co/8VFq0ledZ0 #coronavirus #gobernadores #acciones,False,Twitter for Android,,,,,,False,6915,246,3,,,True,False,268191,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/657011585957801985/9lKsMssx_normal.png,https://pbs.twimg.com/profile_images/657011585957801985/9lKsMssx_normal.png,https://pbs.twimg.com/profile_banners/147067372/1434047209,877567,FFFFFF,DFD3BE,000000,True,False,False,False,False,False,False,,,107,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.2058092, 19.2970107], [-99.0988713, 19.2970107], [-99.0988713, 19.3597554], [-99.2058092, 19.3597554]]]}",Mexico,MX,"Coyoacán, Distrito Federal",609d1bbc180f1434,Coyoacán,city,https://api.twitter.com/1.1/geo/id/609d1bbc180f1434.json,Sun May 23 03:52:32 +0000 2010,"Jefe de Información de ""Sin Censura"" y ""Sin Censura Nocturno"", de Vicente Serrano desde Chicago. Doctor en Historia por la FFyL de la UNAM.",147067372,147067372,Ciudad de México.,Cancerbero Real,cancerbero_real,"coronavirus,gobernadores,acciones",,
Wed Mar 25 20:03:11 +0000 2020,1242904884032212992,1242904884032212992,"@Fer2020a @eballezza @PlasticoTieso no, no aplico
https://t.co/dftyLK16FP",False,Twitter for Android,1242898451399991298,1242898451399991298,1242684714856529921,1242684714856529921,Fer2020a,False,331,472,9037,,,True,False,1452,es,False,False,352726,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1221675852347277312/ekEtFzvJ_normal.jpg,https://pbs.twimg.com/profile_images/1221675852347277312/ekEtFzvJ_normal.jpg,,D02B55,829D5E,CEDBB3,3E4415,True,True,False,False,False,False,False,,,0,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-101.169792, 21.9593569], [-100.74123, 21.9593569], [-100.74123, 22.6628819], [-101.169792, 22.6628819]]]}",Mexico,MX,"San Luis Potosí, México",e825dd87e48f45ed,San Luis Potosí,city,https://api.twitter.com/1.1/geo/id/e825dd87e48f45ed.json,Sat Feb 05 01:40:29 +0000 2011,,247553070,247553070,,Paco gh🐍,paco_glezhumara,,"Fer,Rocky Racoon,Playmo","Fer2020a,eballezza,PlasticoTieso"
Wed Mar 25 20:01:47 +0000 2020,1242904532297924616,1242904532297924616,AMLO es una crisis podemos superarla quitándole https://t.co/37gfyCLbD4,False,Twitter for Android,,,,,,False,1678,3580,1148,,,True,False,16415,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1078491877492604928/17SmN7FJ_normal.jpg,https://pbs.twimg.com/profile_images/1078491877492604928/17SmN7FJ_normal.jpg,https://pbs.twimg.com/profile_banners/602148550/1402848224,94D487,000000,000000,000000,False,False,False,False,False,False,False,,,4,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.1919955, 19.357102], [-99.1309649, 19.357102], [-99.1309649, 19.4041235], [-99.1919955, 19.4041235]]]}",Mexico,MX,"Benito Juárez, Distrito Federal",7d93122509633720,Benito Juárez,city,https://api.twitter.com/1.1/geo/id/7d93122509633720.json,Thu Jun 07 19:44:57 +0000 2012,,602148550,602148550,Benito Juárez,RAYMUNDO FARAH GUASS,FARAHGUASS,,,
Wed Mar 25 19:59:08 +0000 2020,1242903865252438016,1242903865252438016,"@jorgesuarezv @lopezobrador_ Jajajaja Así se distorsionan las cosas, quién paró la obra fueron los habitantes de Me… https://t.co/cj0plL6F7N",True,Twitter for iPhone,1242818425677897728,1242818425677897728,252254457,252254457,jorgesuarezv,False,2032,3525,81321,,,True,False,181501,es,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1149866471297863680/4Y3iiPQz_normal.jpg,https://pbs.twimg.com/profile_images/1149866471297863680/4Y3iiPQz_normal.jpg,https://pbs.twimg.com/profile_banners/36587816/1562984507,1F3147,181A1E,252429,666666,True,True,False,False,False,False,False,,,33,False,,False,3,6,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.221136, 19.456367], [-99.1431163, 19.456367], [-99.1431163, 19.5152003], [-99.221136, 19.5152003]]]}",Mexico,MX,"Azcapotzalco, Distrito Federal",6bb01c5f4cf295dc,Azcapotzalco,city,https://api.twitter.com/1.1/geo/id/6bb01c5f4cf295dc.json,Thu Apr 30 03:50:34 +0000 2009,Arquitecto,36587816,36587816,Mexico City,Antonio Mtz,tequixquiac,,"Jorge Suarez-Velez,Andrés Manuel","jorgesuarezv,lopezobrador_"
Wed Mar 25 19:57:53 +0000 2020,1242903550113599488,1242903550113599488,"No lo se Rick, creo que habla por él mas que por la población https://t.co/FMyiLzSGq0",False,Twitter for Android,,,,,,False,58,352,1274,,,True,False,2635,es,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1199040844914839552/550loS1W_normal.jpg,https://pbs.twimg.com/profile_images/1199040844914839552/550loS1W_normal.jpg,https://pbs.twimg.com/profile_banners/122662666/1574708589,0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,False,False,False,,,0,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-94.637726, 18.061419], [-94.227238, 18.061419], [-94.227238, 18.209491], [-94.637726, 18.209491]]]}",Mexico,MX,"Coatzacoalcos, Veracruz de Ignacio de la Llave",de53bfce0b1ef58c,Coatzacoalcos,city,https://api.twitter.com/1.1/geo/id/de53bfce0b1ef58c.json,Sat Mar 13 13:13:42 +0000 2010,,122662666,122662666, Veracruz,Jorge,jorgeatorresm,,,
Wed Mar 25 19:55:02 +0000 2020,1242902834430926848,1242902834430926848,"Es que tengo un tío pro AMLO bien cabrón, de esos dones necios como la chingada, y pues...obviamente como le hemos… https://t.co/wXbgUrgvcq",True,Twitter for Android,,,,,,False,139,176,4809,,,True,False,18809,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1223450729463078913/umVWftlC_normal.jpg,https://pbs.twimg.com/profile_images/1223450729463078913/umVWftlC_normal.jpg,https://pbs.twimg.com/profile_banners/374056747/1580528359,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,,,0,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.1919955, 19.357102], [-99.1309649, 19.357102], [-99.1309649, 19.4041235], [-99.1919955, 19.4041235]]]}",Mexico,MX,"Benito Juárez, Distrito Federal",7d93122509633720,Benito Juárez,city,https://api.twitter.com/1.1/geo/id/7d93122509633720.json,Thu Sep 15 16:46:01 +0000 2011,"Fan from hell de dormir y del pay de limón que venden en Walmart. Soy una combinación entre Bad Luck Brian, el Sr. Burns y Craig de Malcolm",374056747,374056747,"México, D.F.",Paulangas,ImAWallflowr,,,
Wed Mar 25 19:53:11 +0000 2020,1242902371254099968,1242902371254099968,Yo #NoMeDrogo Yo como #AMLO https://t.co/1ux2NE5MDT,False,Twitter for iPhone,,,,,,False,15369,8451,31263,,,True,False,83295,es,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1221650901678600192/EB2Nzu0N_normal.jpg,https://pbs.twimg.com/profile_images/1221650901678600192/EB2Nzu0N_normal.jpg,https://pbs.twimg.com/profile_banners/105815904/1579906972,990000,DFDFDF,F3F3F3,333333,True,True,False,False,False,False,False,,,88,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.315748, 19.087511], [-99.1009804, 19.087511], [-99.1009804, 19.311459], [-99.315748, 19.311459]]]}",Mexico,MX,"Tlalpan, Distrito Federal",2a376531dff3d76a,Tlalpan,city,https://api.twitter.com/1.1/geo/id/2a376531dff3d76a.json,Sun Jan 17 15:43:20 +0000 2010,"soltero, guapo, maduro solo en casa y no, no es invitación es por la #CuarentenaCDMX",105815904,105815904,CDMX,Ruberli,Ruberli_mx,"NoMeDrogo,AMLO",,
Wed Mar 25 19:51:44 +0000 2020,1242902002562105353,1242902002562105353,"@SalmaGarzaM Jajaja y va más allá, terminé bloqueada solo por publicar una realidad... que amlo y sus seguidores son una basura🤪 jajajaja.",False,Twitter for iPhone,1242901385789804545,1242901385789804545,1473148778,1473148778,SalmaGarzaM,False,659,641,16270,,,True,False,18809,es,False,False,FCEBB6,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,True,http://pbs.twimg.com/profile_images/1238085627087925248/YJQVuAOL_normal.jpg,https://pbs.twimg.com/profile_images/1238085627087925248/YJQVuAOL_normal.jpg,https://pbs.twimg.com/profile_banners/527609671/1584894413,CE7834,FFFFFF,78C0A8,5E412F,True,True,False,False,False,False,False,,,5,False,,False,0,1,False,False,,"{'type': 'Polygon', 'coordinates': [[[-100.2775945, 25.6942809], [-100.05984, 25.6942809], [-100.05984, 25.8630765], [-100.2775945, 25.8630765]]]}",Mexico,MX,"Apodaca, Nuevo León",c734bf0063981051,Apodaca,city,https://api.twitter.com/1.1/geo/id/c734bf0063981051.json,Sat Mar 17 16:23:41 +0000 2012,12 de Julio 2016 💕 / Psicología Clínica 🖤,527609671,527609671,,Debanhi Flores,Debfloress,,SalmaGarza,SalmaGarzaM
Wed Mar 25 19:50:58 +0000 2020,1242901810278522880,1242901810278522880,"Aunque también podría cancelar #santalucia #dosbocas #TrenMaya y creo que con eso ayudaría bastante, ustedes que op… https://t.co/43r2HrQCA4",True,Twitter for Android,,,,,,False,8163,2493,13085,,,True,False,6560,es,False,False,D3D9DB,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/1242488919628931072/hGaeDv0m_normal.jpg,https://pbs.twimg.com/profile_images/1242488919628931072/hGaeDv0m_normal.jpg,https://pbs.twimg.com/profile_banners/94445656/1583858233,E81C4F,5AC3E9,2D1E29,DB6995,False,True,False,False,False,False,False,,,15,False,,False,3,12,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.324375, 19.232228], [-99.1716443, 19.232228], [-99.1716443, 19.403856], [-99.324375, 19.403856]]]}",Mexico,MX,"Álvaro Obregón, Distrito Federal",90a5d505052f7bae,Álvaro Obregón,city,https://api.twitter.com/1.1/geo/id/90a5d505052f7bae.json,Fri Dec 04 00:00:11 +0000 2009,"Creo en aportar para mejorar, si no sumas no estorbes, Politóloga, Administradora Pública, Sarcástica, Ciudadana HDLMX39 H-1",94445656,94445656,Mexico,*•.¸ 𝓛𝓮𝓼𝓵𝔂 𝓒𝓪𝓷𝓸 ¸.•*,LeslyCano03,"santalucia,dosbocas,TrenMaya",,
Wed Mar 25 19:47:42 +0000 2020,1242900991013421056,1242900991013421056,@rponcemx Jajaja... Aquí el señor no sabe... Entre el escudo de AMLO y la.pobreza del señor... Pus MEXICO esta librado.,False,Twitter for Android,1242898837632663553,1242898837632663553,263393758,263393758,rponcemx,False,56,84,5813,,,True,False,3934,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1118342008626712577/AGb3E4G5_normal.jpg,https://pbs.twimg.com/profile_images/1118342008626712577/AGb3E4G5_normal.jpg,https://pbs.twimg.com/profile_banners/296524592/1464918829,FF691F,000000,000000,000000,False,True,False,False,False,False,False,,,0,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.180678, 19.444937], [-99.0511034, 19.444937], [-99.0511034, 19.592375], [-99.180678, 19.592375]]]}",Mexico,MX,"Gustavo A. Madero, Distrito Federal",6f1840cee437e17a,Gustavo A. Madero,city,https://api.twitter.com/1.1/geo/id/6f1840cee437e17a.json,Tue May 10 22:51:49 +0000 2011,"Administrador, bailador, padre de familia, PUMISTA y amante de México
Coordinador en Agencia Aduanal MEGA",296524592,296524592,México DF,"Olivares R, Uriel",Los33_Uriel,,René Ponce Hernández,rponcemx
Wed Mar 25 19:44:16 +0000 2020,1242900124059283456,1242900124059283456,@Jess11081969 @FelipeCalderon ¿Nadie mejor que AMLO verdad? https://t.co/x7mS8EPTJ3,False,Twitter for iPhone,1242829636737945602,1242829636737945602,1098667244698120192,1098667244698120192,Jess11081969,False,165,657,15820,,,True,False,18837,es,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1143586407811878914/1_kqS0O-_normal.jpg,https://pbs.twimg.com/profile_images/1143586407811878914/1_kqS0O-_normal.jpg,https://pbs.twimg.com/profile_banners/338680223/1470180504,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,,,6,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-115.818421, 30.8604199], [-114.6399391, 30.8604199], [-114.6399391, 32.718919], [-115.818421, 32.718919]]]}",Mexico,MX,"Mexicali, Baja California",95b8c1610ebc0395,Mexicali,city,https://api.twitter.com/1.1/geo/id/95b8c1610ebc0395.json,Tue Jul 19 23:01:10 +0000 2011,http://t.co/HrzAQF6DWL,338680223,338680223,"Mexicali, Baja, México",Fernando Mtz Acevedo,trino26,,"Jesús huerta cabrera,Felipe Calderón","Jess11081969,FelipeCalderon"
Wed Mar 25 19:44:09 +0000 2020,1242900097370742784,1242900097370742784,"@CitlaHM @FelipeCalderon Imagínate a AMLO, ese me preocupa más porque gasta de nuestro dinero.",False,Twitter for iPhone,1242584388229115904,1242584388229115904,70567012,70567012,CitlaHM,False,657,1708,1676,,,True,False,9790,es,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1243195789918298115/eW1tq4k3_normal.jpg,https://pbs.twimg.com/profile_images/1243195789918298115/eW1tq4k3_normal.jpg,https://pbs.twimg.com/profile_banners/87503123/1497279304,FFCC4D,FFFFFF,821D31,41B31E,True,True,False,False,False,False,False,,,25,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.180678, 19.444937], [-99.0511034, 19.444937], [-99.0511034, 19.592375], [-99.180678, 19.592375]]]}",Mexico,MX,"Gustavo A. Madero, Distrito Federal",6f1840cee437e17a,Gustavo A. Madero,city,https://api.twitter.com/1.1/geo/id/6f1840cee437e17a.json,Wed Nov 04 18:46:35 +0000 2009,"#Periodista @donapoliticamx | docente #UNAM | #SocialMedia | Consultor y asesor | Nada personal, pura estrategia...",87503123,87503123,"México, City",Alonso Huitrón,AlonsoHuitronMx,,"Citlalli Hernández M,Felipe Calderón","CitlaHM,FelipeCalderon"
Wed Mar 25 19:43:40 +0000 2020,1242899972489650178,1242899972489650178,Que asco sus fotos con Amlo dándoles un beso🤢,False,Twitter for Android,,,,,,False,252,768,13697,,,True,False,3088,es,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/1238903427587072001/nqEn7c0I_normal.jpg,https://pbs.twimg.com/profile_images/1238903427587072001/nqEn7c0I_normal.jpg,https://pbs.twimg.com/profile_banners/2274795788/1583117386,850467,FFFFFF,F6F6F6,333333,True,True,False,False,False,False,False,,,0,False,,False,1,4,False,False,,"{'type': 'Polygon', 'coordinates': [[[-101.833743, 20.8633521], [-101.369059, 20.8633521], [-101.369059, 21.3327681], [-101.833743, 21.3327681]]]}",Mexico,MX,"León, Guanajuato",35b07b8fa46547c5,León,city,https://api.twitter.com/1.1/geo/id/35b07b8fa46547c5.json,Fri Jan 03 17:06:44 +0000 2014,Mis tweets a veces no tienen lógica/ Nutri en process,2274795788,2274795788,"León, Guanajuato",Lu,TuTiaLulu,,,
