created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,protected,followers_count,friends_count,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,coordinates,listed_count,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,bounding_box,country,country_code,full_name,tweet_place_id,place_name,place_type,place_url,user_created_at,description,user_id,user_id_str,location,name,screen_name,hashtags,user_mentions_name,user_mentions_screen_name
Wed Mar 25 19:55:02 +0000 2020,1242902834430926848,1242902834430926848,"Es que tengo un tío pro AMLO bien cabrón, de esos dones necios como la chingada, y pues...obviamente como le hemos… https://t.co/wXbgUrgvcq",True,Twitter for Android,,,,,,False,138,177,4816,,,True,False,18837,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1223450729463078913/umVWftlC_normal.jpg,https://pbs.twimg.com/profile_images/1223450729463078913/umVWftlC_normal.jpg,https://pbs.twimg.com/profile_banners/374056747/1580528359,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"Benito Juárez, Distrito Federal",7d93122509633720,Benito Juárez,city,https://api.twitter.com/1.1/geo/id/7d93122509633720.json,Thu Sep 15 16:46:01 +0000 2011,"Fan from hell de dormir y del pay de limón que venden en Walmart. Soy una combinación entre Bad Luck Brian, el Sr. Burns y Craig de Malcolm",374056747,374056747,"México, D.F.",Paulangas,ImAWallflowr,,,
Wed Mar 25 19:53:11 +0000 2020,1242902371254099968,1242902371254099968,Yo #NoMeDrogo Yo como #AMLO https://t.co/1ux2NE5MDT,False,Twitter for iPhone,,,,,,False,15364,8452,31293,,,True,False,83334,es,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1221650901678600192/EB2Nzu0N_normal.jpg,https://pbs.twimg.com/profile_images/1221650901678600192/EB2Nzu0N_normal.jpg,https://pbs.twimg.com/profile_banners/105815904/1579906972,990000,DFDFDF,F3F3F3,333333,True,True,False,False,False,False,False,,,88,,False,0,0,False,False,false,,Mexico,MX,"Tlalpan, Distrito Federal",2a376531dff3d76a,Tlalpan,city,https://api.twitter.com/1.1/geo/id/2a376531dff3d76a.json,Sun Jan 17 15:43:20 +0000 2010,"soltero, guapo, maduro solo en casa y no, no es invitación es por la #CuarentenaCDMX",105815904,105815904,CDMX,Ruberli,Ruberli_mx,"NoMeDrogo,AMLO",,
Wed Mar 25 19:51:44 +0000 2020,1242902002562105353,1242902002562105353,"@SalmaGarzaM Jajaja y va más allá, terminé bloqueada solo por publicar una realidad... que amlo y sus seguidores son una basura🤪 jajajaja.",False,Twitter for iPhone,1.2429013857898045e+18,1242901385789804545,1473148778.0,1473148778,SalmaGarzaM,False,658,641,16290,,,True,False,18821,es,False,False,FCEBB6,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,True,http://pbs.twimg.com/profile_images/1238085627087925248/YJQVuAOL_normal.jpg,https://pbs.twimg.com/profile_images/1238085627087925248/YJQVuAOL_normal.jpg,https://pbs.twimg.com/profile_banners/527609671/1584894413,CE7834,FFFFFF,78C0A8,5E412F,True,True,False,False,False,False,False,,,5,,False,0,1,False,False,,,Mexico,MX,"Apodaca, Nuevo León",c734bf0063981051,Apodaca,city,https://api.twitter.com/1.1/geo/id/c734bf0063981051.json,Sat Mar 17 16:23:41 +0000 2012,12 de Julio 2016 💕 / Psicología Clínica 🖤,527609671,527609671,,Debanhi Flores,Debfloress,,SalmaGarza,SalmaGarzaM
Wed Mar 25 19:50:58 +0000 2020,1242901810278522880,1242901810278522880,"Aunque también podría cancelar #santalucia #dosbocas #TrenMaya y creo que con eso ayudaría bastante, ustedes que op… https://t.co/43r2HrQCA4",True,Twitter for Android,,,,,,False,8193,2493,13121,,,True,False,6573,es,False,False,D3D9DB,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/1242488919628931072/hGaeDv0m_normal.jpg,https://pbs.twimg.com/profile_images/1242488919628931072/hGaeDv0m_normal.jpg,https://pbs.twimg.com/profile_banners/94445656/1583858233,E81C4F,5AC3E9,2D1E29,DB6995,False,True,False,False,False,False,False,,,15,,False,3,12,False,False,false,,Mexico,MX,"Álvaro Obregón, Distrito Federal",90a5d505052f7bae,Álvaro Obregón,city,https://api.twitter.com/1.1/geo/id/90a5d505052f7bae.json,Fri Dec 04 00:00:11 +0000 2009,"Creo en aportar para mejorar, si no sumas no estorbes, Politóloga, Administradora Pública, Sarcástica, Ciudadana HDLMX39 H-1",94445656,94445656,Mexico,*•.¸ 𝓛𝓮𝓼𝓵𝔂 𝓒𝓪𝓷𝓸 ¸.•*,LeslyCano03,"santalucia,dosbocas,TrenMaya",,
Wed Mar 25 19:47:42 +0000 2020,1242900991013421056,1242900991013421056,@rponcemx Jajaja... Aquí el señor no sabe... Entre el escudo de AMLO y la.pobreza del señor... Pus MEXICO esta librado.,False,Twitter for Android,1.2428988376326636e+18,1242898837632663553,263393758.0,263393758,rponcemx,False,55,84,5872,,,True,False,3956,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1118342008626712577/AGb3E4G5_normal.jpg,https://pbs.twimg.com/profile_images/1118342008626712577/AGb3E4G5_normal.jpg,https://pbs.twimg.com/profile_banners/296524592/1464918829,FF691F,000000,000000,000000,False,True,False,False,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"Gustavo A. Madero, Distrito Federal",6f1840cee437e17a,Gustavo A. Madero,city,https://api.twitter.com/1.1/geo/id/6f1840cee437e17a.json,Tue May 10 22:51:49 +0000 2011,"Administrador, bailador, padre de familia, PUMISTA y amante de México
Coordinador en Agencia Aduanal MEGA",296524592,296524592,México DF,"Olivares R, Uriel",Los33_Uriel,,René Ponce Hernández,rponcemx
Wed Mar 25 19:44:16 +0000 2020,1242900124059283456,1242900124059283456,@Jess11081969 @FelipeCalderon ¿Nadie mejor que AMLO verdad? https://t.co/x7mS8EPTJ3,False,Twitter for iPhone,1.2428296367379456e+18,1242829636737945602,1.0986672446981202e+18,1098667244698120192,Jess11081969,False,165,656,15841,,,True,False,18861,es,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1143586407811878914/1_kqS0O-_normal.jpg,https://pbs.twimg.com/profile_images/1143586407811878914/1_kqS0O-_normal.jpg,https://pbs.twimg.com/profile_banners/338680223/1470180504,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,,,6,,False,0,0,False,False,false,,Mexico,MX,"Mexicali, Baja California",95b8c1610ebc0395,Mexicali,city,https://api.twitter.com/1.1/geo/id/95b8c1610ebc0395.json,Tue Jul 19 23:01:10 +0000 2011,http://t.co/HrzAQF6DWL,338680223,338680223,"Mexicali, Baja, México",Fernando Mtz Acevedo,trino26,,"Jesús huerta cabrera,Felipe Calderón","Jess11081969,FelipeCalderon"
Wed Mar 25 19:44:09 +0000 2020,1242900097370742784,1242900097370742784,"@CitlaHM @FelipeCalderon Imagínate a AMLO, ese me preocupa más porque gasta de nuestro dinero.",False,Twitter for iPhone,1.242584388229116e+18,1242584388229115904,70567012.0,70567012,CitlaHM,False,655,1708,1676,,,True,False,9790,es,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1243195789918298115/eW1tq4k3_normal.jpg,https://pbs.twimg.com/profile_images/1243195789918298115/eW1tq4k3_normal.jpg,https://pbs.twimg.com/profile_banners/87503123/1497279304,FFCC4D,FFFFFF,821D31,41B31E,True,True,False,False,False,False,False,,,25,,False,0,0,False,False,,,Mexico,MX,"Gustavo A. Madero, Distrito Federal",6f1840cee437e17a,Gustavo A. Madero,city,https://api.twitter.com/1.1/geo/id/6f1840cee437e17a.json,Wed Nov 04 18:46:35 +0000 2009,"#Periodista @donapoliticamx | docente #UNAM | #SocialMedia | Consultor y asesor | Nada personal, pura estrategia...",87503123,87503123,"México, City",Alonso Huitrón,AlonsoHuitronMx,,"Citlalli Hernández M,Felipe Calderón","CitlaHM,FelipeCalderon"
Wed Mar 25 19:43:40 +0000 2020,1242899972489650178,1242899972489650178,Que asco sus fotos con Amlo dándoles un beso🤢,False,Twitter for Android,,,,,,False,252,772,13864,,,True,False,3102,es,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/1238903427587072001/nqEn7c0I_normal.jpg,https://pbs.twimg.com/profile_images/1238903427587072001/nqEn7c0I_normal.jpg,https://pbs.twimg.com/profile_banners/2274795788/1583117386,850467,FFFFFF,F6F6F6,333333,True,True,False,False,False,False,False,,,0,,False,1,4,False,False,,,Mexico,MX,"León, Guanajuato",35b07b8fa46547c5,León,city,https://api.twitter.com/1.1/geo/id/35b07b8fa46547c5.json,Fri Jan 03 17:06:44 +0000 2014,Mis tweets a veces no tienen lógica/ Nutri en process,2274795788,2274795788,"León, Guanajuato",Lu,TuTiaLulu,,,
Wed Mar 25 19:42:07 +0000 2020,1242899585539997702,1242899585539997702,"@GabrielaOtanez @HecBadillo @AristeguiOnline Mira, a poco no se parecen Amlo y Trump, ambos son tibios  y los apoya… https://t.co/ECZ4Ei0SSH",True,Twitter for Android,1.2428343480358052e+18,1242834348035805184,1.1558637485376512e+18,1155863748537651200,GabrielaOtanez,False,23,231,474,,,True,False,709,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1141010567727058944/mQOi2SrZ_normal.jpg,https://pbs.twimg.com/profile_images/1141010567727058944/mQOi2SrZ_normal.jpg,https://pbs.twimg.com/profile_banners/2841986964/1438831880,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"Cuauhtémoc, Distrito Federal",bfc35dcc7e63252a,Cuauhtémoc,city,https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json,Mon Oct 06 05:43:38 +0000 2014,yo soy todo lo contrario de lo que tu crees que soy y despues de eso tienes una idea y zaz te la pelas y no soy asi,2841986964,2841986964,Tu corazón,sour46,Tag_agrio,,"Gabriela Otanez,Héc Badillo,Aristegui Noticias","GabrielaOtanez,HecBadillo,AristeguiOnline"
Wed Mar 25 19:41:42 +0000 2020,1242899478622822400,1242899478622822400,"... la lengua y necedad que llevaron a AMLO a dónde está,  lo llevarán al lugar que le pertenece dentro de poco....",False,Twitter for Android,,,,,,False,195,727,2600,,,True,False,3411,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1241521851156713472/pe9qE_Y3_normal.jpg,https://pbs.twimg.com/profile_images/1241521851156713472/pe9qE_Y3_normal.jpg,https://pbs.twimg.com/profile_banners/273753760/1576636487,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,,False,1,2,False,False,,,Mexico,MX,"Huixquilucan, México",7e7899787953bfcb,Huixquilucan,city,https://api.twitter.com/1.1/geo/id/7e7899787953bfcb.json,Tue Mar 29 03:02:12 +0000 2011,"Mexicana, deportista, plena, y feliz, abogada, enamorada de mis amores y disfrutando cada día que me regala el creador.......",273753760,273753760,D.f.,Loreyn,lore213004,,,
Wed Mar 25 19:41:30 +0000 2020,1242899428987437056,1242899428987437056,@JESUSRPESCADOR Este tipo es de lo peor! Como creer en AMLO cuando tiene a este señor de su lado?,False,Twitter for iPad,1.2428983605725348e+18,1242898360572534784,9.172285426219254e+17,917228542621925376,JESUSRPESCADOR,False,594,1350,13264,,,True,False,8308,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1207112173362671616/JJP9MOKz_normal.jpg,https://pbs.twimg.com/profile_images/1207112173362671616/JJP9MOKz_normal.jpg,https://pbs.twimg.com/profile_banners/183005945/1443475923,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,1,,False,0,2,False,False,,,Mexico,MX,"Cuernavaca, Morelos",80e00b1e20e85786,Cuernavaca,city,https://api.twitter.com/1.1/geo/id/80e00b1e20e85786.json,Wed Aug 25 22:58:03 +0000 2010,,183005945,183005945,mexico,vicuro,hugoroiz,,JM-Fisher,JESUSRPESCADOR
Wed Mar 25 19:40:39 +0000 2020,1242899215157788672,1242899215157788672,AMLO COMUNISTA Y DE IZQUIERDA jajajajaja https://t.co/tIAx2GPmFl,False,Twitter for iPhone,,,,,,False,334,127,1238,,,True,False,17076,es,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1231987266697998338/UzJYXA_0_normal.jpg,https://pbs.twimg.com/profile_images/1231987266697998338/UzJYXA_0_normal.jpg,https://pbs.twimg.com/profile_banners/131638981/1547558266,4B0BD5,000000,F3F3F3,E8D8DE,True,True,False,False,False,False,False,,,9,,True,0,0,False,False,false,,Mexico,MX,"Tlalnepantla de Baz, México",74704aa81e197418,Tlalnepantla de Baz,city,https://api.twitter.com/1.1/geo/id/74704aa81e197418.json,Sat Apr 10 22:06:24 +0000 2010,"MEXICANA-Psicóloga Industrial- Gestión de RRHH, medición de CL y AMLOVER Con❤en 🇦🇷🇩🇪🇵🇱🇪🇸",131638981,131638981,"Berlin, Deutschland ",Liliana Calderón ♔,giiyii,,,
Wed Mar 25 14:53:50 +0000 2020,1242827037468958720,1242827037468958720,"AMLO durante la contingencia:
- Deben estar en cuarentena, pero no dejen de ir a restaurantes.
- Se deberían patent… https://t.co/15FlIu4xHB",True,Twitter for Android,,,,,,False,23,111,1290,,,True,False,660,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1108413031728537602/_Bp2lZ8C_normal.jpg,https://pbs.twimg.com/profile_images/1108413031728537602/_Bp2lZ8C_normal.jpg,https://pbs.twimg.com/profile_banners/1108412628928479245/1553864306,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,,False,1,1,False,False,,,Mexico,MX,"Puebla, México",0ac8a42f23e8f736,Puebla,city,https://api.twitter.com/1.1/geo/id/0ac8a42f23e8f736.json,Wed Mar 20 16:58:58 +0000 2019,"Centrada, divertida, buena onda ⚜️💅🍃😱🤷",1108412628928479245,1108412628928479245,,Majo Citlali,CitlaliMajo,,,
Wed Mar 25 19:38:08 +0000 2020,1242898579938848769,1242898579938848769,Que alguien le avisé que en Puebla y Veracruz están terribles los saqueos y sus hijos predilectos no hacen nada !!!… https://t.co/7T9M5NSUUm,True,Twitter for Android,,,,,,False,2760,1104,87207,,,True,False,87937,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1244733710970191872/kGVrfcrA_normal.jpg,https://pbs.twimg.com/profile_images/1244733710970191872/kGVrfcrA_normal.jpg,https://pbs.twimg.com/profile_banners/248421560/1549954274,4A913C,000000,000000,000000,False,True,False,False,False,False,False,,,22,,False,0,0,False,False,false,,Mexico,MX,"Tlalpan, Distrito Federal",2a376531dff3d76a,Tlalpan,city,https://api.twitter.com/1.1/geo/id/2a376531dff3d76a.json,Sun Feb 06 23:52:18 +0000 2011,ORGANISMO NACIONAL DE MUJERES PRIISTAS / PSICOTERAPEUTA GESTALT  Y ANTI-PEJE,248421560,248421560,México Distrito Federal,Marisa Miramontes A.,Marisa_PRI_MT,,,
Wed Mar 25 19:33:26 +0000 2020,1242897397996388352,1242897397996388352,"Cierto AMLO pudo subir precio o dejarlo como estaba, pero el como presidente, y apoyando al pueblo, decidió que baj… https://t.co/AD2fFUEtaE",True,Twitter for Android,,,,,,False,6052,5636,47308,,,True,False,207313,es,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1117598036836773889/XiU76Xl__normal.jpg,https://pbs.twimg.com/profile_images/1117598036836773889/XiU76Xl__normal.jpg,https://pbs.twimg.com/profile_banners/266229255/1555291619,D02B55,829D5E,99CC33,3E4415,True,False,False,False,False,False,False,,,73,,True,1,1,False,False,false,,Mexico,MX,"Monterrey, Nuevo León",b19e24ce42ccd6aa,Monterrey,city,https://api.twitter.com/1.1/geo/id/b19e24ce42ccd6aa.json,Mon Mar 14 22:10:52 +0000 2011,#Somos lo que Hacemos#,266229255,266229255,"Rockport Texas, where i want",Carlos Tuit.,BELOCHARLY,,,
Wed Mar 25 19:31:48 +0000 2020,1242896987395145732,1242896987395145732,Joder jajajaja #BienvenidoAbril #Amlo ya no eres tendencia. https://t.co/r87FNksma4,False,Twitter for iPhone,,,,,,False,15364,8452,31293,,,True,False,83334,es,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1221650901678600192/EB2Nzu0N_normal.jpg,https://pbs.twimg.com/profile_images/1221650901678600192/EB2Nzu0N_normal.jpg,https://pbs.twimg.com/profile_banners/105815904/1579906972,990000,DFDFDF,F3F3F3,333333,True,True,False,False,False,False,False,,,88,,True,0,1,False,False,false,,Mexico,MX,"Tlalpan, Distrito Federal",2a376531dff3d76a,Tlalpan,city,https://api.twitter.com/1.1/geo/id/2a376531dff3d76a.json,Sun Jan 17 15:43:20 +0000 2010,"soltero, guapo, maduro solo en casa y no, no es invitación es por la #CuarentenaCDMX",105815904,105815904,CDMX,Ruberli,Ruberli_mx,"BienvenidoAbril,Amlo",,
Wed Mar 25 19:29:58 +0000 2020,1242896526872948738,1242896526872948738,"Iba a compartir un Instagram TV de un video en contra de AMLO pero vi que lo había subido Samuel García, a este pun… https://t.co/9eIjEzKVyJ",True,Twitter for iPhone,,,,,,False,207,146,4773,,,True,False,3507,es,False,False,8A9FA6,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/1213637124634763269/y9NCtofd_normal.jpg,https://pbs.twimg.com/profile_images/1213637124634763269/y9NCtofd_normal.jpg,https://pbs.twimg.com/profile_banners/288959021/1440016787,0084B4,000000,3C3A42,D1D1D1,True,True,False,False,False,False,False,,,1,,False,0,4,False,False,,,Mexico,MX,"Cuauhtémoc, Distrito Federal",bfc35dcc7e63252a,Cuauhtémoc,city,https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json,Wed Apr 27 19:16:59 +0000 2011,Siempre perfumado y bien peinadito.,288959021,288959021,,Galeanilla,OVAASH,,,
Wed Mar 25 19:26:15 +0000 2020,1242895591702700032,1242895591702700032,@im_not_liz @CarmenR91004722 @DianaAngeless @LuisCardenasMx Tiene todos los permisos no me explico porque quieren h… https://t.co/AGUsADlDOZ,True,Twitter for Android,1.242252076580774e+18,1242252076580773890,71848413.0,71848413,im_not_liz,False,1679,3574,1148,,,True,False,16435,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1078491877492604928/17SmN7FJ_normal.jpg,https://pbs.twimg.com/profile_images/1078491877492604928/17SmN7FJ_normal.jpg,https://pbs.twimg.com/profile_banners/602148550/1402848224,94D487,000000,000000,000000,False,False,False,False,False,False,False,,,4,,False,0,0,False,False,,,Mexico,MX,"Benito Juárez, Distrito Federal",7d93122509633720,Benito Juárez,city,https://api.twitter.com/1.1/geo/id/7d93122509633720.json,Thu Jun 07 19:44:57 +0000 2012,,602148550,602148550,Benito Juárez,RAYMUNDO FARAH GUASS,FARAHGUASS,,"Tzitzimicíhuatl,,dian angeles,LuisCardenasMX","im_not_liz,CarmenR91004722,DianaAngeless,LuisCardenasMx"
Wed Mar 25 19:24:43 +0000 2020,1242895205839392771,1242895205839392771,"@Omsacrasse @ArianaVLobos @ODDYN197445 @eizamusica @JessUrteaga Rectifico. 2 seguidores.
El claro efecto #peñanieto… https://t.co/VHKC3TyG4z",True,Twitter for Android,1.2428736188806595e+18,1242873618880659464,1.2329411123583263e+18,1232941112358326272,Omsacrasse,False,46,38,408,,,True,False,385,es,False,False,0D384D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/575141075129491457/cKyf2fyZ_normal.jpeg,https://pbs.twimg.com/profile_images/575141075129491457/cKyf2fyZ_normal.jpeg,https://pbs.twimg.com/profile_banners/1005343122/1425998234,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"Gustavo A. Madero, Distrito Federal",6f1840cee437e17a,Gustavo A. Madero,city,https://api.twitter.com/1.1/geo/id/6f1840cee437e17a.json,Wed Dec 12 02:11:27 +0000 2012,Citadino agorafobico temeroso de la ira de Dios. De izquierda. Hippie ecologista. Defensor de causas justas. Tejedor empedernido. #RedAMLO,1005343122,1005343122,México,Alex Borgia,morales161079,peñanieto,"Es sarcasmo,Ariana,Oscar González,Eiza Gonzalez Reyna,Jessica Urteaga","Omsacrasse,ArianaVLobos,ODDYN197445,eizamusica,JessUrteaga"
